epoch,loss
10776,1.412489
10777,1.412489
10778,1.412488
10779,1.412401
10780,1.412401
10781,1.412401
10782,1.412401
10783,1.412401
10784,1.412401
10785,1.412214
10786,1.412214
10787,1.412214
10788,1.412178
10789,1.412178
10790,1.412178
10791,1.412178
10792,1.412178
10793,1.412083
10794,1.412083
10795,1.412074
10796,1.412012
10797,1.412012
10798,1.412012
10799,1.411944
10800,1.411944
10801,1.411944
10802,1.411944
10803,1.411854
10804,1.411846
10805,1.411846
10806,1.411846
10807,1.411741
10808,1.411741
10809,1.411686
10810,1.411686
10811,1.411596
10812,1.411596
10813,1.411581
10814,1.411566
10815,1.411566
10816,1.411530
10817,1.411530
10818,1.411449
10819,1.411420
10820,1.411216
10821,1.411216
10822,1.411197
10823,1.411197
10824,1.411160
10825,1.411131
10826,1.411131
10827,1.411111
10828,1.411067
10829,1.411067
10830,1.411016
10831,1.410979
10832,1.410958
10833,1.410958
10834,1.410879
10835,1.410879
10836,1.410879
10837,1.410879
10838,1.410879
10839,1.410879
10840,1.410879
10841,1.410879
10842,1.410764
10843,1.410764
10844,1.410708
10845,1.410635
10846,1.410635
10847,1.410604
10848,1.410492
10849,1.410438
10850,1.410438
10851,1.410438
10852,1.410438
10853,1.410438
10854,1.410438
10855,1.410438
10856,1.410438
10857,1.410438
10858,1.410437
10859,1.410437
10860,1.410378
10861,1.410318
10862,1.410318
10863,1.410295
10864,1.410145
10865,1.410139
10866,1.410127
10867,1.410083
10868,1.410083
10869,1.410083
10870,1.410083
10871,1.410083
10872,1.410083
10873,1.410034
10874,1.409931
10875,1.409772
10876,1.409616
10877,1.409616
10878,1.409576
10879,1.409554
10880,1.409554
10881,1.409525
10882,1.409408
10883,1.409408
10884,1.409408
10885,1.409408
10886,1.409327
10887,1.409293
10888,1.409293
10889,1.409293
10890,1.409276
10891,1.409276
10892,1.409276
10893,1.409269
10894,1.409269
10895,1.409269
10896,1.409175
10897,1.409042
10898,1.409042
10899,1.409042
10900,1.409042
10901,1.408955
10902,1.408955
10903,1.408955
10904,1.408809
10905,1.408809
10906,1.408809
10907,1.408697
10908,1.408697
10909,1.408697
10910,1.408621
10911,1.408621
10912,1.408621
10913,1.408621
10914,1.408621
10915,1.408621
10916,1.408590
10917,1.408590
10918,1.408590
10919,1.408590
10920,1.408590
10921,1.408482
10922,1.408482
10923,1.408482
10924,1.408482
10925,1.408482
10926,1.408401
10927,1.408356
10928,1.408356
10929,1.408331
10930,1.408331
10931,1.408331
10932,1.408267
10933,1.408267
10934,1.408229
10935,1.408229
10936,1.408229
10937,1.408229
10938,1.408229
10939,1.408140
10940,1.408026
10941,1.408026
10942,1.408026
10943,1.407979
10944,1.407903
10945,1.407903
10946,1.407903
10947,1.407903
10948,1.407903
10949,1.407903
10950,1.407903
10951,1.407903
10952,1.407903
10953,1.407868
10954,1.407868
10955,1.407868
10956,1.407868
10957,1.407834
10958,1.407777
10959,1.407777
10960,1.407571
10961,1.407525
10962,1.407482
10963,1.407482
10964,1.407482
10965,1.407361
10966,1.407361
10967,1.407361
10968,1.407361
10969,1.407341
10970,1.407331
10971,1.407327
10972,1.407248
10973,1.407174
10974,1.407174
10975,1.407099
10976,1.407089
10977,1.406937
10978,1.406937
10979,1.406937
10980,1.406856
10981,1.406856
10982,1.406815
10983,1.406787
10984,1.406787
10985,1.406787
10986,1.406787
10987,1.406677
10988,1.406677
10989,1.406645
10990,1.406579
10991,1.406558
10992,1.406558
10993,1.406447
10994,1.406383
10995,1.406383
10996,1.406301
10997,1.406301
10998,1.406301
10999,1.406254
11000,1.406254
11001,1.406175
11002,1.406175
11003,1.406175
11004,1.406175
11005,1.406175
11006,1.406175
11007,1.406175
11008,1.406175
11009,1.406138
11010,1.406138
11011,1.406097
11012,1.406082
11013,1.406082
11014,1.406082
11015,1.406082
11016,1.406082
11017,1.406082
11018,1.406082
11019,1.406082
11020,1.406082
11021,1.406038
11022,1.406038
11023,1.406038
11024,1.406038
11025,1.406013
11026,1.406013
11027,1.406013
11028,1.405994
11029,1.405994
11030,1.405972
11031,1.405950
11032,1.405950
11033,1.405855
11034,1.405837
11035,1.405837
11036,1.405788
11037,1.405788
11038,1.405788
11039,1.405788
11040,1.405788
11041,1.405713
11042,1.405682
11043,1.405655
11044,1.405648
11045,1.405600
11046,1.405552
11047,1.405530
11048,1.405530
11049,1.405530
11050,1.405501
11051,1.405491
11052,1.405491
11053,1.405470
11054,1.405470
11055,1.405470
11056,1.405370
11057,1.405287
11058,1.405287
11059,1.405250
11060,1.405184
11061,1.405005
11062,1.405003
11063,1.404937
11064,1.404937
11065,1.404915
11066,1.404915
11067,1.404898
11068,1.404589
11069,1.404531
11070,1.404531
11071,1.404531
11072,1.404461
11073,1.404355
11074,1.404355
11075,1.404304
11076,1.404304
11077,1.404207
11078,1.404205
11079,1.404205
11080,1.404205
11081,1.404205
11082,1.404205
11083,1.404205
11084,1.404205
11085,1.404205
11086,1.404205
11087,1.404205
11088,1.404110
11089,1.404108
11090,1.404108
11091,1.404108
11092,1.404108
11093,1.403910
11094,1.403910
11095,1.403905
11096,1.403905
11097,1.403801
11098,1.403677
11099,1.403542
11100,1.403542
11101,1.403442
11102,1.403442
11103,1.403442
11104,1.403370
11105,1.403370
11106,1.403370
11107,1.403249
11108,1.403218
11109,1.403209
11110,1.403120
11111,1.403031
11112,1.402858
11113,1.402858
11114,1.402858
11115,1.402790
11116,1.402790
11117,1.402790
11118,1.402790
11119,1.402739
11120,1.402739
11121,1.402739
11122,1.402644
11123,1.402644
11124,1.402569
11125,1.402569
11126,1.402557
11127,1.402545
11128,1.402545
11129,1.402545
11130,1.402511
11131,1.402511
11132,1.402511
11133,1.402511
11134,1.402474
11135,1.402474
11136,1.402474
11137,1.402474
11138,1.402407
11139,1.402338
11140,1.402338
11141,1.402338
11142,1.402211
11143,1.402211
11144,1.402206
11145,1.402206
11146,1.402206
11147,1.402190
11148,1.402015
11149,1.402015
11150,1.402015
11151,1.402015
11152,1.402015
11153,1.402015
11154,1.402001
11155,1.402001
11156,1.401957
11157,1.401957
11158,1.401957
11159,1.401957
11160,1.401906
11161,1.401871
11162,1.401871
11163,1.401871
11164,1.401871
11165,1.401871
11166,1.401871
11167,1.401871
11168,1.401836
11169,1.401836
11170,1.401777
11171,1.401699
11172,1.401699
11173,1.401699
11174,1.401699
11175,1.401699
11176,1.401699
11177,1.401699
11178,1.401699
11179,1.401664
11180,1.401664
11181,1.401571
11182,1.401571
11183,1.401486
11184,1.401460
11185,1.401460
11186,1.401460
11187,1.401371
11188,1.401358
11189,1.401221
11190,1.401221
11191,1.401221
11192,1.401152
11193,1.401114
11194,1.401095
11195,1.401074
11196,1.401074
11197,1.400926
11198,1.400926
11199,1.400926
11200,1.400926
11201,1.400926
11202,1.400926
11203,1.400918
11204,1.400897
11205,1.400891
11206,1.400830
11207,1.400830
11208,1.400830
11209,1.400830
11210,1.400786
11211,1.400784
11212,1.400784
11213,1.400784
11214,1.400738
11215,1.400738
11216,1.400547
11217,1.400545
11218,1.400435
11219,1.400392
11220,1.400392
11221,1.400392
11222,1.400392
11223,1.400382
11224,1.400305
11225,1.400098
11226,1.400098
11227,1.400098
11228,1.400098
11229,1.400098
11230,1.400098
11231,1.400098
11232,1.400098
11233,1.400057
11234,1.400057
11235,1.400057
11236,1.400057
11237,1.399946
11238,1.399946
11239,1.399946
11240,1.399908
11241,1.399908
11242,1.399908
11243,1.399908
11244,1.399908
11245,1.399908
11246,1.399759
11247,1.399670
11248,1.399640
11249,1.399554
11250,1.399554
11251,1.399537
11252,1.399524
11253,1.399524
11254,1.399468
11255,1.399466
11256,1.399466
11257,1.399452
11258,1.399452
11259,1.399426
11260,1.399344
11261,1.399317
11262,1.399317
11263,1.399301
11264,1.399301
11265,1.399301
11266,1.399301
11267,1.399301
11268,1.399301
11269,1.399225
11270,1.399144
11271,1.399144
11272,1.399111
11273,1.399111
11274,1.399070
11275,1.398854
11276,1.398854
11277,1.398854
11278,1.398854
11279,1.398693
11280,1.398532
11281,1.398495
11282,1.398495
11283,1.398445
11284,1.398445
11285,1.398445
11286,1.398433
11287,1.398420
11288,1.398420
11289,1.398420
11290,1.398420
11291,1.398420
11292,1.398268
11293,1.398268
11294,1.398266
11295,1.398264
11296,1.398264
11297,1.398264
11298,1.398264
11299,1.398264
11300,1.398264
11301,1.398075
11302,1.398072
11303,1.398015
11304,1.398015
11305,1.398000
11306,1.398000
11307,1.397968
11308,1.397947
11309,1.397947
11310,1.397936
11311,1.397928
11312,1.397928
11313,1.397906
11314,1.397906
11315,1.397867
11316,1.397786
11317,1.397786
11318,1.397786
11319,1.397786
11320,1.397786
11321,1.397706
11322,1.397706
11323,1.397706
11324,1.397680
11325,1.397680
11326,1.397673
11327,1.397660
11328,1.397660
11329,1.397660
11330,1.397532
11331,1.397532
11332,1.397488
11333,1.397488
11334,1.397488
11335,1.397417
11336,1.397186
11337,1.397186
11338,1.397186
11339,1.397113
11340,1.397092
11341,1.397092
11342,1.397092
11343,1.396892
11344,1.396842
11345,1.396842
11346,1.396783
11347,1.396719
11348,1.396663
11349,1.396573
11350,1.396573
11351,1.396513
11352,1.396456
11353,1.396406
11354,1.396353
11355,1.396353
11356,1.396298
11357,1.396298
11358,1.396261
11359,1.396261
11360,1.396261
11361,1.396261
11362,1.396261
11363,1.396261
11364,1.396231
11365,1.396117
11366,1.396117
11367,1.396117
11368,1.396111
11369,1.396101
11370,1.396090
11371,1.396090
11372,1.396090
11373,1.396090
11374,1.396090
11375,1.396090
11376,1.396090
11377,1.396090
11378,1.396090
11379,1.396090
11380,1.396090
11381,1.396083
11382,1.396040
11383,1.395831
11384,1.395831
11385,1.395831
11386,1.395831
11387,1.395831
11388,1.395831
11389,1.395788
11390,1.395586
11391,1.395586
11392,1.395586
11393,1.395579
11394,1.395579
11395,1.395579
11396,1.395579
11397,1.395579
11398,1.395579
11399,1.395579
11400,1.395538
11401,1.395415
11402,1.395387
11403,1.395231
11404,1.395201
11405,1.395201
11406,1.395118
11407,1.395080
11408,1.395080
11409,1.395080
11410,1.395064
11411,1.395063
11412,1.395063
11413,1.395051
11414,1.395051
11415,1.395051
11416,1.395051
11417,1.395051
11418,1.395051
11419,1.395051
11420,1.395017
11421,1.395017
11422,1.395017
11423,1.395017
11424,1.394946
11425,1.394946
11426,1.394946
11427,1.394946
11428,1.394946
11429,1.394933
11430,1.394879
11431,1.394875
11432,1.394875
11433,1.394844
11434,1.394844
11435,1.394844
11436,1.394758
11437,1.394742
11438,1.394711
11439,1.394500
11440,1.394500
11441,1.394500
11442,1.394465
11443,1.394465
11444,1.394465
11445,1.394410
11446,1.394410
11447,1.394410
11448,1.394410
11449,1.394410
11450,1.394385
11451,1.394385
11452,1.394385
11453,1.394287
11454,1.394287
11455,1.394233
11456,1.394214
11457,1.394214
11458,1.394214
11459,1.394214
11460,1.394214
11461,1.394074
11462,1.394074
11463,1.394074
11464,1.394074
11465,1.394035
11466,1.394035
11467,1.394035
11468,1.394035
11469,1.394035
11470,1.394018
11471,1.394018
11472,1.394018
11473,1.394012
11474,1.393988
11475,1.393988
11476,1.393988
11477,1.393988
11478,1.393982
11479,1.393982
11480,1.393982
11481,1.393947
11482,1.393837
11483,1.393837
11484,1.393837
11485,1.393792
11486,1.393792
11487,1.393792
11488,1.393792
11489,1.393692
11490,1.393624
11491,1.393487
11492,1.393487
11493,1.393487
11494,1.393456
11495,1.393456
11496,1.393420
11497,1.393420
11498,1.393420
11499,1.393420
11500,1.393420
11501,1.393290
11502,1.393290
11503,1.393290
11504,1.393290
11505,1.393202
11506,1.393202
11507,1.393202
11508,1.393183
11509,1.393183
11510,1.393143
11511,1.393044
11512,1.393044
11513,1.393044
11514,1.393044
11515,1.393024
11516,1.392969
11517,1.392969
11518,1.392969
11519,1.392969
11520,1.392969
11521,1.392969
11522,1.392925
11523,1.392925
11524,1.392925
11525,1.392925
11526,1.392735
11527,1.392735
11528,1.392735
11529,1.392735
11530,1.392735
11531,1.392735
11532,1.392695
11533,1.392695
11534,1.392645
11535,1.392645
11536,1.392601
11537,1.392601
11538,1.392601
11539,1.392601
11540,1.392601
11541,1.392584
11542,1.392584
11543,1.392485
11544,1.392444
11545,1.392417
11546,1.392417
11547,1.392417
11548,1.392417
11549,1.392417
11550,1.392417
11551,1.392345
11552,1.392345
11553,1.392296
11554,1.392296
11555,1.392283
11556,1.392283
11557,1.392283
11558,1.392280
11559,1.392219
11560,1.392150
11561,1.392133
11562,1.392131
11563,1.392112
11564,1.392096
11565,1.392096
11566,1.392096
11567,1.392096
11568,1.392096
11569,1.392096
11570,1.392096
11571,1.392096
11572,1.391936
11573,1.391936
11574,1.391936
11575,1.391854
11576,1.391854
11577,1.391781
11578,1.391704
11579,1.391675
11580,1.391675
11581,1.391575
11582,1.391575
11583,1.391547
11584,1.391484
11585,1.391416
11586,1.391416
11587,1.391416
11588,1.391416
11589,1.391416
11590,1.391416
11591,1.391349
11592,1.391250
11593,1.391044
11594,1.391044
11595,1.391044
11596,1.390981
11597,1.390981
11598,1.390981
11599,1.390960
11600,1.390960
11601,1.390960
11602,1.390960
11603,1.390960
11604,1.390926
11605,1.390867
11606,1.390805
11607,1.390805
11608,1.390805
11609,1.390805
11610,1.390805
11611,1.390805
11612,1.390805
11613,1.390686
11614,1.390612
11615,1.390612
11616,1.390612
11617,1.390612
11618,1.390491
11619,1.390491
11620,1.390491
11621,1.390450
11622,1.390450
11623,1.390450
11624,1.390349
11625,1.390349
11626,1.390298
11627,1.390277
11628,1.390272
11629,1.390245
11630,1.390245
11631,1.390107
11632,1.390107
11633,1.390107
11634,1.390107
11635,1.390107
11636,1.390107
11637,1.390107
11638,1.390107
11639,1.390061
11640,1.390055
11641,1.390055
11642,1.390040
11643,1.390040
11644,1.390040
11645,1.389985
11646,1.389985
11647,1.389896
11648,1.389846
11649,1.389822
11650,1.389822
11651,1.389649
11652,1.389649
11653,1.389559
11654,1.389559
11655,1.389559
11656,1.389532
11657,1.389532
11658,1.389532
11659,1.389532
11660,1.389532
11661,1.389532
11662,1.389532
11663,1.389458
11664,1.389458
11665,1.389458
11666,1.389458
11667,1.389458
11668,1.389458
11669,1.389429
11670,1.389378
11671,1.389378
11672,1.389378
11673,1.389378
11674,1.389378
11675,1.389378
11676,1.389378
11677,1.389326
11678,1.389326
11679,1.389326
11680,1.389277
11681,1.389277
11682,1.389277
11683,1.389156
11684,1.389156
11685,1.389156
11686,1.389095
11687,1.389094
11688,1.389028
11689,1.388987
11690,1.388987
11691,1.388948
11692,1.388943
11693,1.388830
11694,1.388622
11695,1.388622
11696,1.388611
11697,1.388515
11698,1.388515
11699,1.388433
11700,1.388406
11701,1.388387
11702,1.388365
11703,1.388347
11704,1.388347
11705,1.388347
11706,1.388347
11707,1.388347
11708,1.388347
11709,1.388347
11710,1.388283
11711,1.388224
11712,1.388224
11713,1.388224
11714,1.388224
11715,1.388224
11716,1.388142
11717,1.388142
11718,1.388142
11719,1.388142
11720,1.388071
11721,1.388071
11722,1.388071
11723,1.388028
11724,1.388028
11725,1.388028
11726,1.387903
11727,1.387903
11728,1.387903
11729,1.387851
11730,1.387851
11731,1.387851
11732,1.387851
11733,1.387817
11734,1.387817
11735,1.387770
11736,1.387770
11737,1.387686
11738,1.387683
11739,1.387667
11740,1.387667
11741,1.387584
11742,1.387584
11743,1.387584
11744,1.387516
11745,1.387516
11746,1.387516
11747,1.387516
11748,1.387516
11749,1.387516
11750,1.387516
11751,1.387516
11752,1.387516
11753,1.387429
11754,1.387398
11755,1.387398
11756,1.387398
11757,1.387398
11758,1.387334
11759,1.387334
11760,1.387334
11761,1.387334
11762,1.387273
11763,1.387236
11764,1.387222
11765,1.387175
11766,1.387175
11767,1.387175
11768,1.387129
11769,1.387080
11770,1.386943
11771,1.386943
11772,1.386943
11773,1.386943
11774,1.386943
11775,1.386943
11776,1.386943
11777,1.386814
11778,1.386814
11779,1.386814
11780,1.386814
11781,1.386814
11782,1.386768
11783,1.386768
11784,1.386768
11785,1.386768
11786,1.386768
11787,1.386665
11788,1.386665
11789,1.386665
11790,1.386658
11791,1.386658
11792,1.386596
11793,1.386596
11794,1.386596
11795,1.386596
11796,1.386540
11797,1.386500
11798,1.386500
11799,1.386387
11800,1.386387
11801,1.386387
11802,1.386387
11803,1.386351
11804,1.386331
11805,1.386331
11806,1.386331
11807,1.386326
11808,1.386326
11809,1.386326
11810,1.386281
11811,1.386281
11812,1.386281
11813,1.386281
11814,1.386281
11815,1.386131
11816,1.386131
11817,1.386131
11818,1.386128
11819,1.386095
11820,1.386095
11821,1.386054
11822,1.386054
11823,1.386054
11824,1.386054
11825,1.386015
11826,1.386015
11827,1.386015
11828,1.386015
11829,1.386015
11830,1.385816
11831,1.385816
11832,1.385816
11833,1.385816
11834,1.385816
11835,1.385765
11836,1.385704
11837,1.385704
11838,1.385660
11839,1.385644
11840,1.385497
11841,1.385497
11842,1.385497
11843,1.385497
11844,1.385497
11845,1.385466
11846,1.385442
11847,1.385387
11848,1.385387
11849,1.385316
11850,1.385316
11851,1.385246
11852,1.385134
11853,1.385054
11854,1.385054
11855,1.385054
11856,1.385033
11857,1.385033
11858,1.385033
11859,1.385033
11860,1.385033
11861,1.385033
11862,1.385033
11863,1.384959
11864,1.384959
11865,1.384918
11866,1.384865
11867,1.384865
11868,1.384823
11869,1.384823
11870,1.384823
11871,1.384823
11872,1.384823
11873,1.384823
11874,1.384823
11875,1.384823
11876,1.384823
11877,1.384823
11878,1.384823
11879,1.384823
11880,1.384823
11881,1.384823
11882,1.384823
11883,1.384770
11884,1.384770
11885,1.384750
11886,1.384750
11887,1.384750
11888,1.384750
11889,1.384750
11890,1.384711
11891,1.384711
11892,1.384711
11893,1.384711
11894,1.384711
11895,1.384539
11896,1.384539
11897,1.384539
11898,1.384539
11899,1.384521
11900,1.384510
11901,1.384510
11902,1.384510
11903,1.384510
11904,1.384510
11905,1.384510
11906,1.384456
11907,1.384456
11908,1.384370
11909,1.384335
11910,1.384259
11911,1.384259
11912,1.384259
11913,1.384259
11914,1.384225
11915,1.384225
11916,1.384141
11917,1.384060
11918,1.384053
11919,1.384025
11920,1.384025
11921,1.384002
11922,1.383996
11923,1.383996
11924,1.383996
11925,1.383996
11926,1.383841
11927,1.383757
11928,1.383757
11929,1.383664
11930,1.383659
11931,1.383583
11932,1.383583
11933,1.383579
11934,1.383564
11935,1.383449
11936,1.383433
11937,1.383401
11938,1.383401
11939,1.383401
11940,1.383401
11941,1.383401
11942,1.383318
11943,1.383202
11944,1.383202
11945,1.383202
11946,1.383099
11947,1.383099
11948,1.383099
11949,1.383099
11950,1.383082
11951,1.382921
11952,1.382881
11953,1.382881
11954,1.382800
11955,1.382800
11956,1.382723
11957,1.382714
11958,1.382700
11959,1.382627
11960,1.382627
11961,1.382627
11962,1.382562
11963,1.382562
11964,1.382516
11965,1.382460
11966,1.382460
11967,1.382460
11968,1.382460
11969,1.382460
11970,1.382460
11971,1.382440
11972,1.382383
11973,1.382383
11974,1.382383
11975,1.382258
11976,1.382258
11977,1.382258
11978,1.382222
11979,1.382209
11980,1.382125
11981,1.382125
11982,1.382108
11983,1.382007
11984,1.382007
11985,1.381894
11986,1.381894
11987,1.381894
11988,1.381803
11989,1.381803
11990,1.381750
11991,1.381750
11992,1.381744
11993,1.381604
11994,1.381557
11995,1.381557
11996,1.381557
11997,1.381557
11998,1.381547
11999,1.381547
12000,1.381532
12001,1.381337
12002,1.381337
12003,1.381337
12004,1.381325
12005,1.381325
12006,1.381325
12007,1.381325
12008,1.381257
12009,1.381208
12010,1.381102
12011,1.381102
12012,1.380969
12013,1.380969
12014,1.380969
12015,1.380933
12016,1.380855
12017,1.380855
12018,1.380855
12019,1.380855
12020,1.380758
12021,1.380758
12022,1.380758
12023,1.380758
12024,1.380703
12025,1.380698
12026,1.380698
12027,1.380561
12028,1.380561
12029,1.380561
12030,1.380526
12031,1.380526
12032,1.380413
12033,1.380256
12034,1.380256
12035,1.380256
12036,1.380256
12037,1.380256
12038,1.380256
12039,1.380256
12040,1.380256
12041,1.380256
12042,1.380219
12043,1.380219
12044,1.380105
12045,1.380062
12046,1.380045
12047,1.380045
12048,1.380045
12049,1.380045
12050,1.380045
12051,1.380045
12052,1.380040
12053,1.379953
12054,1.379953
12055,1.379953
12056,1.379953
12057,1.379953
12058,1.379946
12059,1.379934
12060,1.379934
12061,1.379804
12062,1.379778
12063,1.379778
12064,1.379778
12065,1.379778
12066,1.379761
12067,1.379761
12068,1.379666
12069,1.379666
12070,1.379666
12071,1.379578
12072,1.379547
12073,1.379547
12074,1.379547
12075,1.379547
12076,1.379547
12077,1.379547
12078,1.379420
12079,1.379396
12080,1.379396
12081,1.379189
12082,1.379189
12083,1.379189
12084,1.379180
12085,1.379180
12086,1.379156
12087,1.379156
12088,1.379156
12089,1.379156
12090,1.379156
12091,1.379156
12092,1.379155
12093,1.379146
12094,1.379146
12095,1.379037
12096,1.379037
12097,1.378973
12098,1.378943
12099,1.378943
12100,1.378862
12101,1.378784
12102,1.378728
12103,1.378728
12104,1.378728
12105,1.378721
12106,1.378721
12107,1.378721
12108,1.378721
12109,1.378721
12110,1.378711
12111,1.378711
12112,1.378682
12113,1.378682
12114,1.378682
12115,1.378620
12116,1.378620
12117,1.378620
12118,1.378620
12119,1.378620
12120,1.378583
12121,1.378583
12122,1.378527
12123,1.378527
12124,1.378486
12125,1.378362
12126,1.378362
12127,1.378362
12128,1.378263
12129,1.378263
12130,1.378263
12131,1.378207
12132,1.378207
12133,1.378171
12134,1.378171
12135,1.378171
12136,1.378171
12137,1.378142
12138,1.378142
12139,1.378142
12140,1.378142
12141,1.378142
12142,1.378073
12143,1.378055
12144,1.378055
12145,1.378038
12146,1.378038
12147,1.377951
12148,1.377860
12149,1.377844
12150,1.377785
12151,1.377785
12152,1.377785
12153,1.377785
12154,1.377785
12155,1.377785
12156,1.377767
12157,1.377767
12158,1.377767
12159,1.377767
12160,1.377767
12161,1.377767
12162,1.377719
12163,1.377676
12164,1.377676
12165,1.377652
12166,1.377550
12167,1.377550
12168,1.377550
12169,1.377550
12170,1.377535
12171,1.377496
12172,1.377496
12173,1.377496
12174,1.377486
12175,1.377486
12176,1.377443
12177,1.377443
12178,1.377443
12179,1.377443
12180,1.377443
12181,1.377336
12182,1.377336
12183,1.377292
12184,1.377292
12185,1.377292
12186,1.377292
12187,1.377292
12188,1.377292
12189,1.377292
12190,1.377292
12191,1.377292
12192,1.377208
12193,1.377208
12194,1.377158
12195,1.377158
12196,1.377158
12197,1.377158
12198,1.377158
12199,1.377158
12200,1.377158
12201,1.377158
12202,1.377158
12203,1.377158
12204,1.377158
12205,1.377158
12206,1.377104
12207,1.377064
12208,1.377064
12209,1.377034
12210,1.376890
12211,1.376890
12212,1.376778
12213,1.376778
12214,1.376759
12215,1.376759
12216,1.376759
12217,1.376759
12218,1.376759
12219,1.376719
12220,1.376710
12221,1.376710
12222,1.376710
12223,1.376650
12224,1.376630
12225,1.376630
12226,1.376612
12227,1.376612
12228,1.376612
12229,1.376612
12230,1.376580
12231,1.376576
12232,1.376576
12233,1.376525
12234,1.376525
12235,1.376520
12236,1.376519
12237,1.376503
12238,1.376503
12239,1.376390
12240,1.376240
12241,1.376193
12242,1.376193
12243,1.376193
12244,1.376193
12245,1.376193
12246,1.376193
12247,1.376193
12248,1.376193
12249,1.376193
12250,1.376170
12251,1.376170
12252,1.376055
12253,1.376055
12254,1.375939
12255,1.375723
12256,1.375723
12257,1.375723
12258,1.375723
12259,1.375687
12260,1.375660
12261,1.375660
12262,1.375660
12263,1.375640
12264,1.375640
12265,1.375625
12266,1.375625
12267,1.375625
12268,1.375625
12269,1.375625
12270,1.375625
12271,1.375625
12272,1.375620
12273,1.375541
12274,1.375517
12275,1.375517
12276,1.375517
12277,1.375517
12278,1.375388
12279,1.375388
12280,1.375361
12281,1.375323
12282,1.375246
12283,1.375246
12284,1.375246
12285,1.375246
12286,1.375246
12287,1.375124
12288,1.375124
12289,1.375124
12290,1.374956
12291,1.374948
12292,1.374937
12293,1.374936
12294,1.374928
12295,1.374873
12296,1.374873
12297,1.374873
12298,1.374873
12299,1.374810
12300,1.374761
12301,1.374735
12302,1.374671
12303,1.374671
12304,1.374671
12305,1.374671
12306,1.374671
12307,1.374671
12308,1.374664
12309,1.374664
12310,1.374664
12311,1.374636
12312,1.374620
12313,1.374620
12314,1.374620
12315,1.374546
12316,1.374477
12317,1.374477
12318,1.374462
12319,1.374444
12320,1.374444
12321,1.374444
12322,1.374444
12323,1.374444
12324,1.374260
12325,1.374246
12326,1.374231
12327,1.374231
12328,1.374127
12329,1.374066
12330,1.374066
12331,1.373996
12332,1.373952
12333,1.373871
12334,1.373871
12335,1.373871
12336,1.373871
12337,1.373760
12338,1.373760
12339,1.373760
12340,1.373760
12341,1.373703
12342,1.373664
12343,1.373664
12344,1.373664
12345,1.373664
12346,1.373645
12347,1.373601
12348,1.373601
12349,1.373601
12350,1.373601
12351,1.373595
12352,1.373595
12353,1.373595
12354,1.373530
12355,1.373530
12356,1.373530
12357,1.373530
12358,1.373530
12359,1.373530
12360,1.373373
12361,1.373298
12362,1.373226
12363,1.373226
12364,1.373226
12365,1.373226
12366,1.373226
12367,1.373226
12368,1.373226
12369,1.373226
12370,1.373226
12371,1.373226
12372,1.373111
12373,1.373111
12374,1.373047
12375,1.373047
12376,1.373047
12377,1.373023
12378,1.372984
12379,1.372984
12380,1.372942
12381,1.372942
12382,1.372880
12383,1.372880
12384,1.372880
12385,1.372818
12386,1.372785
12387,1.372785
12388,1.372678
12389,1.372678
12390,1.372678
12391,1.372505
12392,1.372505
12393,1.372500
12394,1.372500
12395,1.372500
12396,1.372500
12397,1.372500
12398,1.372500
12399,1.372468
12400,1.372468
12401,1.372468
12402,1.372404
12403,1.372195
12404,1.372195
12405,1.372195
12406,1.372089
12407,1.371957
12408,1.371957
12409,1.371957
12410,1.371957
12411,1.371957
12412,1.371957
12413,1.371957
12414,1.371957
12415,1.371957
12416,1.371888
12417,1.371888
12418,1.371832
12419,1.371832
12420,1.371829
12421,1.371829
12422,1.371829
12423,1.371829
12424,1.371829
12425,1.371804
12426,1.371804
12427,1.371804
12428,1.371751
12429,1.371751
12430,1.371751
12431,1.371751
12432,1.371639
12433,1.371639
12434,1.371639
12435,1.371561
12436,1.371561
12437,1.371561
12438,1.371561
12439,1.371561
12440,1.371561
12441,1.371561
12442,1.371561
12443,1.371523
12444,1.371523
12445,1.371523
12446,1.371523
12447,1.371523
12448,1.371397
12449,1.371285
12450,1.371285
12451,1.371240
12452,1.371240
12453,1.371240
12454,1.371233
12455,1.371162
12456,1.371085
12457,1.371085
12458,1.371085
12459,1.371085
12460,1.371085
12461,1.371085
12462,1.371004
12463,1.371004
12464,1.371004
12465,1.371004
12466,1.371004
12467,1.371001
12468,1.371001
12469,1.371001
12470,1.371001
12471,1.370920
12472,1.370920
12473,1.370920
12474,1.370920
12475,1.370920
12476,1.370920
12477,1.370920
12478,1.370852
12479,1.370839
12480,1.370787
12481,1.370787
12482,1.370787
12483,1.370787
12484,1.370787
12485,1.370776
12486,1.370776
12487,1.370776
12488,1.370768
12489,1.370760
12490,1.370700
12491,1.370600
12492,1.370600
12493,1.370600
12494,1.370600
12495,1.370600
12496,1.370600
12497,1.370600
12498,1.370550
12499,1.370506
12500,1.370429
12501,1.370424
12502,1.370424
12503,1.370424
12504,1.370424
12505,1.370364
12506,1.370361
12507,1.370279
12508,1.370279
12509,1.370150
12510,1.370150
12511,1.370150
12512,1.370105
12513,1.370087
12514,1.370083
12515,1.370033
12516,1.370033
12517,1.370017
12518,1.369975
12519,1.369966
12520,1.369966
12521,1.369907
12522,1.369907
12523,1.369907
12524,1.369907
